"MIXINGCOEFFICIENT.1.","MIXINGCOEFFICIENT.2.","MIXINGCOEFFICIENT.3.","MIXINGCOEFFICIENT.4.","MIXINGCOEFFICIENT.5.","MIXINGCOEFFICIENT.6.","MIXINGCOEFFICIENT.7.","MIXINGCOEFFICIENT.8.","MIXINGCOEFFICIENT.9.","MIXINGCOEFFICIENT.10.","MIXINGCOEFFICIENT.11.","MIXINGCOEFFICIENT.12.","MIXINGCOEFFICIENT.13.","MIXINGCOEFFICIENT.14.","MIXINGCOEFFICIENT.15.","MIXINGCOEFFICIENT.16.","MIXINGCOEFFICIENT.17.","MIXINGCOEFFICIENT.18.","MIXINGCOEFFICIENT.19.","MIXINGCOEFFICIENT.20.","MIXINGCOEFFICIENT.21.","MIXINGCOEFFICIENT.22.","MIXINGCOEFFICIENT.23.","MIXINGCOEFFICIENT.24.","MIXINGCOEFFICIENT.25.","MIXINGCOEFFICIENT.26.","MIXINGCOEFFICIENT.27.","MIXINGCOEFFICIENT.28.","MIXINGCOEFFICIENT.29.","MIXINGCOEFFICIENT.30.","MIXINGCOEFFICIENT.31.","MIXINGCOEFFICIENT.32.","MIXINGCOEFFICIENT.33.","MIXINGCOEFFICIENT.34.","MIXINGCOEFFICIENT.35.","MIXINGCOEFFICIENT.36.","MIXINGCOEFFICIENT.37.","MIXINGCOEFFICIENT.38.","MIXINGCOEFFICIENT.39.","MIXINGCOEFFICIENT.40.","MIXINGCOEFFICIENT.41.","MIXINGCOEFFICIENT.42.","MIXINGCOEFFICIENT.43.","MIXINGCOEFFICIENT.44.","MIXINGCOEFFICIENT.45.","MIXINGCOEFFICIENT.46.","MIXINGCOEFFICIENT.47.","MIXINGCOEFFICIENT.48.","MIXINGCOEFFICIENT.49.","MIXINGCOEFFICIENT.50.","MIXINGCOEFFICIENT.51."
"37",5.31312e-05,0.00718798,0.012873956,0.017557811,0.02158804,0.025002657,0.027860517,0.029176218,0.0294496,0.028575413,0.026560492,0.02408269,0.019977896,0.016707479,0.013167051,0.0094311554,0.0065470371,0.0040214869,0.0019841238,0.00094964265,0.00050831507,0.00019919489,7.7686051e-05,4.7412451e-05,4.545419e-05,5.1830322e-05,6.0734722e-05,6.9544909e-05,7.7828682e-05,8.5294833e-05,9.1635924e-05,9.6506852e-05,9.9552798e-05,0.00010047006,9.9083437e-05,9.5412522e-05,8.9696235e-05,8.2360093e-05,7.3937606e-05,6.4977299e-05,5.5967189e-05,4.7293149e-05,3.9230078e-05,3.1954782e-05,2.5568002e-05,2.0116502e-05,1.5610727e-05,1.2037455e-05,9.3697004e-06,7.5774024e-06,5.4359449e-07
"38",5.2419573e-05,0.0071360091,0.012890165,0.017765349,0.021875987,0.024371116,0.026208717,0.027584021,0.027491179,0.026225992,0.024523771,0.022216074,0.019700998,0.016282785,0.013483564,0.010621149,0.0084013848,0.0059476513,0.0038275398,0.0020824982,0.00079388907,0.00040760914,0.00012617749,4.602591e-05,3.2720051e-05,3.6921848e-05,4.2701638e-05,4.9190056e-05,5.5837787e-05,6.2154189e-05,6.7669548e-05,7.1944786e-05,7.4615877e-05,7.5451415e-05,7.4396345e-05,7.1580662e-05,6.7287767e-05,6.1894722e-05,5.5805858e-05,4.9398543e-05,4.2990176e-05,3.6825854e-05,3.1080848e-05,2.5871064e-05,2.1266151e-05,1.7302051e-05,1.3991595e-05,1.1333024e-05,9.3171188e-06,7.9334485e-06,5.350961e-07
"39",6.3088926e-05,0.0084870955,0.014976612,0.020009671,0.024224716,0.026744566,0.029979457,0.03214178,0.033490946,0.033997897,0.034921625,0.035699408,0.036349485,0.034453538,0.032876016,0.03062669,0.027354414,0.023573554,0.019620776,0.015375608,0.011304407,0.0089553247,0.0068356979,0.0050218274,0.0035521124,0.001958182,0.0012834327,0.00094477298,0.00077677586,0.0006589604,0.00057185841,0.00053136202,0.00052502547,0.00047790112,0.00040086813,0.00031612953,0.00024906948,0.00019404344,0.00014607621,0.0001053124,7.2539649e-05,4.7981274e-05,3.1467653e-05,2.241782e-05,1.8943044e-05,1.5807852e-05,1.3169733e-05,1.1035601e-05,9.4036807e-06,8.2709689e-06,5.5894431e-07
"40",8.0920585e-05,0.011462875,0.02129074,0.030002796,0.037858136,0.045012042,0.051301244,0.056673575,0.061472062,0.065657074,0.069232519,0.071871485,0.073581835,0.074339956,0.075552341,0.07646812,0.076341747,0.074287058,0.070243043,0.066157924,0.061487143,0.056869666,0.051704856,0.046456138,0.041234904,0.03621356,0.031174278,0.026486624,0.02172681,0.017525398,0.014105768,0.010582027,0.0067517567,0.0047926734,0.0016830528,0.00076765989,0.00043457539,0.00018216403,9.3906926e-05,5.6863864e-05,4.1118933e-05,3.3828846e-05,2.5442703e-05,1.7904162e-05,1.4883034e-05,1.3998566e-05,1.2467442e-05,1.0872481e-05,9.540705e-06,8.5856046e-06,5.5920037e-07
"41",5.9439543e-05,0.008144272,0.01481793,0.020554604,0.025550273,0.029217083,0.032685964,0.035383848,0.037695837,0.039930648,0.041794151,0.043253485,0.044447885,0.044864007,0.044724957,0.042583389,0.040648334,0.038590555,0.035974601,0.033293146,0.030564787,0.027645036,0.024615815,0.021542637,0.018489539,0.015447436,0.012624632,0.010054895,0.0076911238,0.0049104962,0.0035782145,0.0022694999,0.0010993495,0.00061398733,0.00038071084,0.00017484249,6.9659763e-05,3.901673e-05,2.7853597e-05,2.4368212e-05,2.205309e-05,2.0042382e-05,1.8252448e-05,1.6531019e-05,1.489231e-05,1.3381001e-05,1.1988501e-05,1.0725883e-05,9.6590396e-06,8.8634866e-06,5.5584085e-07
"42",4.4663166e-05,0.0056042056,0.0092877227,0.011206005,0.013232824,0.014485392,0.015180259,0.015192735,0.01462561,0.012956231,0.0108799,0.0087549514,0.0069456038,0.0050265527,0.0034460737,0.0023185526,0.0016030858,0.0011480497,0.0007043996,0.00036624277,0.00023590019,0.00015459314,0.00010824796,9.1745258e-05,9.1514803e-05,9.960774e-05,0.0001060381,0.00010877324,0.00010707567,0.00010132215,9.2604586e-05,8.2241236e-05,7.1407466e-05,6.0972326e-05,5.1492956e-05,4.3277963e-05,3.645695e-05,3.1028796e-05,2.6881288e-05,2.3787515e-05,2.1420826e-05,1.9458942e-05,1.7695699e-05,1.6050823e-05,1.4513104e-05,1.309441e-05,1.1814333e-05,1.069985e-05,9.7855449e-06,9.1082202e-06,5.5027628e-07
"43",8.5197572e-05,0.012012286,0.022201384,0.0309784,0.038568212,0.045543446,0.051913654,0.057282284,0.062075911,0.066077515,0.069584456,0.07257514,0.075150666,0.077395849,0.079197733,0.080499067,0.080445426,0.079223241,0.078221795,0.076584302,0.072659225,0.066798977,0.061615511,0.05653863,0.050651576,0.044909822,0.039255826,0.033637094,0.02820631,0.023099859,0.017442405,0.013137026,0.0098594504,0.0065635444,0.003843368,0.0019156452,0.00067672804,0.00030820756,9.2127811e-05,3.4152568e-05,1.9327305e-05,1.5409761e-05,1.5868e-05,1.5270597e-05,1.4131703e-05,1.2889128e-05,1.1734517e-05,1.0737094e-05,9.9302388e-06,9.3391782e-06,5.4156263e-07
"44",5.3339255e-05,0.0071738927,0.012780696,0.016960524,0.020716544,0.023132981,0.024561609,0.025283514,0.025003915,0.024863785,0.02431582,0.022701015,0.021355945,0.019690852,0.017557932,0.015333926,0.012684662,0.010415214,0.0084644563,0.0066772963,0.0048361157,0.0035592339,0.0023818079,0.0015607258,0.00077646168,0.00046902089,0.00039795014,0.00025559539,0.00016292911,0.00011814394,9.9921967e-05,9.5897007e-05,8.9266418e-05,7.8290319e-05,6.5635031e-05,5.3133675e-05,4.1854741e-05,3.2399859e-05,2.507247e-05,1.9995087e-05,1.7125799e-05,1.5642685e-05,1.4863116e-05,1.4254435e-05,1.3509569e-05,1.2604188e-05,1.1659374e-05,1.0794371e-05,1.0081258e-05,9.5571804e-06,5.5285698e-07
"45",4.0963053e-05,0.0049142643,0.0082821593,0.010939905,0.01172624,0.012680196,0.013974109,0.015068002,0.015917425,0.01655868,0.017009849,0.017307071,0.017456879,0.017346442,0.017038311,0.016307916,0.014185278,0.012754016,0.01117358,0.0095003455,0.0077905709,0.0060707282,0.004450277,0.0030151512,0.0018302836,0.0010943556,0.00061761374,0.00042980488,0.00041190738,0.00039139846,0.00031784245,0.0002276325,0.00016599193,0.00011856589,8.1405732e-05,5.3493566e-05,3.4437311e-05,2.4171863e-05,2.228867e-05,2.0088793e-05,1.8016967e-05,1.6359666e-05,1.5108782e-05,1.411835e-05,1.3240849e-05,1.2397192e-05,1.1583973e-05,1.0842129e-05,1.0221034e-05,9.759241e-06,5.6164555e-07
"46",5.3885377e-05,0.0069037817,0.012089192,0.016260561,0.019955666,0.022865421,0.024909801,0.026670968,0.028005888,0.029082041,0.029778242,0.030591695,0.031262183,0.031679866,0.03183137,0.030974346,0.030309007,0.029217721,0.027627714,0.025512457,0.022650974,0.020190229,0.017670447,0.015115069,0.012600388,0.010185231,0.0079112154,0.0058648182,0.0041300568,0.0020869757,0.00095148602,0.00080122483,0.0006525931,0.00039671145,0.00020349406,9.006217e-05,3.5667485e-05,1.8973839e-05,1.929256e-05,1.8804128e-05,1.7677025e-05,1.6387435e-05,1.5177758e-05,1.411034e-05,1.3169412e-05,1.2325678e-05,1.1566442e-05,1.0901034e-05,1.0352335e-05,9.9455979e-06,5.6535147e-07
"47",3.4186364e-05,0.0040325103,0.006329173,0.0066824732,0.0070270447,0.0066786339,0.0027917491,0.0011300623,0.00081844429,0.00038426057,0.00019722992,0.00013291919,0.00010700617,9.7293037e-05,9.6288337e-05,0.00010219374,0.0001171432,0.00013330228,0.00014788924,0.00015968679,0.00016789152,0.00017208017,0.00017218781,0.00016844214,0.00016127015,0.00015121728,0.00013890003,0.00012498182,0.00011015078,9.508745e-05,8.0424314e-05,6.6707379e-05,5.4369077e-05,4.3716948e-05,3.4936851e-05,2.8105868e-05,2.3206388e-05,2.0115267e-05,1.8485564e-05,1.7596275e-05,1.6841859e-05,1.5973556e-05,1.5009499e-05,1.4042126e-05,1.3135806e-05,1.2317281e-05,1.1596102e-05,1.0980775e-05,1.0484176e-05,1.0121837e-05,5.4440556e-07
"48",3.8203019e-05,0.0046029902,0.0075101597,0.0088051513,0.0085843519,0.0077805015,0.0080933904,0.0078803517,0.0067918313,0.0054360999,0.0040913619,0.0030890722,0.0018946313,0.0013708543,0.0010063274,0.00068367771,0.00053412807,0.00044202481,0.00036783265,0.00032209106,0.00030805715,0.000302926,0.00029227155,0.00024557144,0.00020013818,0.00016298499,0.00013034378,0.0001018888,7.8025041e-05,5.9338846e-05,4.698405e-05,4.2829645e-05,3.9653061e-05,3.5433139e-05,3.1025881e-05,2.7054419e-05,2.3781864e-05,2.1237152e-05,1.9323903e-05,1.7882352e-05,1.6736854e-05,1.5742516e-05,1.4814665e-05,1.3927497e-05,1.3090642e-05,1.2324569e-05,1.1647724e-05,1.1074386e-05,1.0616518e-05,1.0285256e-05,5.3916213e-07
"49",2.6915169e-05,0.0028275478,0.0038698915,0.0049736795,0.0056682771,0.0060077802,0.0045491251,0.0035118444,0.0024594586,0.0013506684,0.000506459,0.00042272542,0.00025932943,0.00014208383,8.0594881e-05,5.0260671e-05,4.1620253e-05,4.6868868e-05,5.1901669e-05,5.5524025e-05,5.7595184e-05,5.8314349e-05,5.7938281e-05,5.6690365e-05,5.4752415e-05,5.2289668e-05,4.9476117e-05,4.6500059e-05,4.3544826e-05,4.0751212e-05,3.8175735e-05,3.5767948e-05,3.3398873e-05,3.0949995e-05,2.8404812e-05,2.5863531e-05,2.3475127e-05,2.1355976e-05,1.955208e-05,1.8045807e-05,1.6782179e-05,1.569619e-05,1.4733139e-05,1.3858949e-05,1.306059e-05,1.2340079e-05,1.1707003e-05,1.117319e-05,1.0750369e-05,1.0449697e-05,5.6621386e-07
"50",4.2615652e-05,0.005254454,0.0086234475,0.010697164,0.011026393,0.011803439,0.012069046,0.011652725,0.010269139,0.0071892706,0.0049713936,0.0027335112,0.0011543677,0.00087141365,0.00067072957,0.00040240018,0.00024412104,0.00014561551,8.6082658e-05,5.4659329e-05,4.1413174e-05,3.8482927e-05,4.0595556e-05,4.478892e-05,4.6839383e-05,4.6944634e-05,4.5749309e-05,4.3833306e-05,4.1568412e-05,3.9156598e-05,3.6699863e-05,3.424868e-05,3.1830353e-05,2.9466299e-05,2.7182074e-05,2.5010366e-05,2.2987218e-05,2.1143915e-05,1.9498693e-05,1.8052267e-05,1.6789047e-05,1.568321e-05,1.4706874e-05,1.3837217e-05,1.3060426e-05,1.2372042e-05,1.1774793e-05,1.1275532e-05,1.0882351e-05,1.0602137e-05,5.6809276e-07
"51",5.5855511e-05,0.0074228597,0.013131191,0.017056964,0.020676907,0.022955484,0.024184853,0.02551372,0.025432489,0.024078959,0.02089539,0.017061413,0.013866064,0.010853996,0.0082111593,0.0048796902,0.0034565536,0.0018786771,0.00099615848,0.00058547496,0.0002929427,0.00014712196,9.0412567e-05,6.5314119e-05,4.9795292e-05,4.0041377e-05,3.4206308e-05,3.2872852e-05,3.5012433e-05,3.5436402e-05,3.4434758e-05,3.2660943e-05,3.0588067e-05,2.8460766e-05,2.6387701e-05,2.4418876e-05,2.2581622e-05,2.0892408e-05,1.9359434e-05,1.7982953e-05,1.6755998e-05,1.566634e-05,1.4699486e-05,1.3841965e-05,1.3083926e-05,1.2420398e-05,1.1851081e-05,1.1379119e-05,1.1009573e-05,1.0748309e-05,5.6000016e-07
"52",4.8943731e-05,0.006432079,0.011456686,0.01583071,0.019610708,0.022928527,0.025837087,0.028398209,0.030651183,0.032214956,0.03156311,0.029790005,0.02802633,0.025773448,0.022596043,0.019355718,0.016156855,0.012899427,0.007840523,0.0051324963,0.0032527972,0.0010069833,0.00032886215,4.3739403e-05,2.2510449e-05,2.1414556e-05,2.3746017e-05,2.5805796e-05,2.7624905e-05,2.9024332e-05,2.9708024e-05,2.9537129e-05,2.8623463e-05,2.7219143e-05,2.5573966e-05,2.3867162e-05,2.2204585e-05,2.0640445e-05,1.9198681e-05,1.7886868e-05,1.6703809e-05,1.5643614e-05,1.4698313e-05,1.385989e-05,1.3121877e-05,1.2480367e-05,1.1934309e-05,1.1485148e-05,1.1136084e-05,1.0891496e-05,5.3788775e-07
"53",9.4473191e-05,0.013269737,0.024328766,0.033720888,0.042074342,0.049631878,0.056222254,0.062032305,0.067104518,0.071610548,0.075482435,0.078828288,0.081621514,0.083909028,0.085394528,0.084105795,0.081784459,0.078385518,0.072784887,0.066999723,0.060068058,0.052936367,0.045349269,0.038148719,0.031881275,0.025888203,0.021411633,0.016411805,0.012349007,0.0091711231,0.005775956,0.0014827757,0.00072193707,0.00027290319,9.4203713e-05,3.7952561e-05,2.3868411e-05,1.7337444e-05,1.629717e-05,1.6786518e-05,1.6365798e-05,1.5556596e-05,1.4689185e-05,1.3883393e-05,1.3168322e-05,1.2548077e-05,1.202285e-05,1.1593632e-05,1.1262675e-05,1.1032596e-05,5.4980895e-07
"54",5.5261355e-05,0.0074327585,0.013250165,0.017899558,0.021887965,0.025277412,0.026399201,0.025194843,0.020792605,0.017975539,0.014884987,0.011267647,0.0087482898,0.0067191872,0.0049775557,0.0036154179,0.0028567737,0.0020533887,0.0012172536,0.00076531884,0.00064319873,0.00050630095,0.000371319,0.00028699993,0.0002250996,0.00017601654,0.00013619582,0.00010466235,8.2065169e-05,7.0719851e-05,6.2153925e-05,5.0391263e-05,3.8256712e-05,2.7837486e-05,2.0075718e-05,1.5237932e-05,1.3450497e-05,1.3664324e-05,1.4385458e-05,1.4997362e-05,1.5218073e-05,1.5001317e-05,1.448419e-05,1.3843207e-05,1.3200326e-05,1.2615871e-05,1.2113806e-05,1.1702688e-05,1.1386057e-05,1.1166411e-05,5.7298733e-07
"55",2.5854241e-05,0.0026931132,0.0036638192,0.0044444411,0.0045404868,0.0050215145,0.0053705348,0.0038651004,0.0032869417,0.0026055937,0.001940919,0.0014104142,0.00057953351,0.00047107645,0.00054286419,0.00041145735,0.00024400089,0.00013479817,7.1793691e-05,5.3433294e-05,4.8739833e-05,5.2144803e-05,5.5545219e-05,5.7858374e-05,5.8737911e-05,5.8040394e-05,5.5812463e-05,5.2290635e-05,4.7822551e-05,4.2769012e-05,3.7455667e-05,3.2182258e-05,2.724532e-05,2.2928754e-05,1.9460021e-05,1.696586e-05,1.544488e-05,1.4744625e-05,1.4580448e-05,1.4635258e-05,1.4656146e-05,1.4507175e-05,1.416948e-05,1.3698871e-05,1.3173234e-05,1.2657958e-05,1.2195298e-05,1.180823e-05,1.1508056e-05,1.1299919e-05,5.6489026e-07
"56",3.1448489e-05,0.0034683497,0.0047809601,0.0020507996,0.0010076371,0.00035357593,8.7183694e-05,2.2612936e-05,2.9616573e-05,4.0202771e-05,4.9923364e-05,5.7524986e-05,6.2512304e-05,6.4971088e-05,6.5359002e-05,6.4297505e-05,6.2408912e-05,6.0217722e-05,5.8106355e-05,5.630434e-05,5.4894013e-05,5.3825259e-05,5.2939491e-05,5.2006079e-05,5.077271e-05,4.9024943e-05,4.6641052e-05,4.3623071e-05,4.0091634e-05,3.6248913e-05,3.2328195e-05,2.8550066e-05,2.5095662e-05,2.2096266e-05,1.9632468e-05,1.7735579e-05,1.6386923e-05,1.5516121e-05,1.5006269e-05,1.4713798e-05,1.4499905e-05,1.4261172e-05,1.3946549e-05,1.3554606e-05,1.3115782e-05,1.2671262e-05,1.2258053e-05,1.190293e-05,1.1622898e-05,1.1428698e-05,5.5249563e-07
"57",4.1026922e-05,0.0050933662,0.0086096973,0.011375503,0.011489218,0.0097232897,0.0071924596,0.0042577863,0.0022148823,0.00086527636,0.0003950586,0.00011754857,3.5509555e-05,2.8843317e-05,3.4775064e-05,4.1988869e-05,4.7721556e-05,5.1417792e-05,5.3240291e-05,5.3662235e-05,5.3169119e-05,5.2109689e-05,5.0674002e-05,4.8934959e-05,4.6902747e-05,4.4570346e-05,4.194506e-05,3.9065887e-05,3.6007446e-05,3.2872539e-05,2.9777579e-05,2.683627e-05,2.4146095e-05,2.1779796e-05,1.9781573e-05,1.8166263e-05,1.6919883e-05,1.6001215e-05,1.5345869e-05,1.4874711e-05,1.450671e-05,1.417336e-05,1.3829867e-05,1.3459051e-05,1.3067187e-05,1.2674772e-05,1.2306812e-05,1.1985945e-05,1.1729214e-05,1.1547928e-05,5.3906251e-07
"58",3.7310797e-05,0.0043939842,0.0069713388,0.0084869882,0.0089846234,0.0080818867,0.0052991869,0.0034087924,0.0019680402,0.0008583013,0.00033604528,0.00010845242,2.3480172e-05,2.3177985e-05,2.56888e-05,2.8783222e-05,3.2555067e-05,3.6622107e-05,4.040248e-05,4.3389191e-05,4.5296538e-05,4.6078366e-05,4.5856401e-05,4.4825977e-05,4.3186626e-05,4.1109528e-05,3.8732349e-05,3.6167078e-05,3.3509919e-05,3.0847745e-05,2.8259919e-05,2.581671e-05,2.3576245e-05,2.1581595e-05,1.9858818e-05,1.8416111e-05,1.7243968e-05,1.6316424e-05,1.5593763e-05,1.5027195e-05,1.4565495e-05,1.4162586e-05,1.3784218e-05,1.3411719e-05,1.3041801e-05,1.2682961e-05,1.2350301e-05,1.2060898e-05,1.1831127e-05,1.1675932e-05,5.6030842e-07
"59",6.9866046e-05,0.0092803831,0.016146505,0.022068441,0.027241227,0.031757246,0.035126713,0.036753398,0.037577038,0.036179365,0.033848147,0.029975445,0.024315844,0.019497759,0.015194575,0.011439709,0.0072431396,0.004143561,0.0021642265,0.0011042866,0.00087814205,0.00067097658,0.00043829624,0.00028815382,0.00018642507,0.00011928044,7.8395791e-05,5.5330244e-05,3.9747078e-05,2.9021246e-05,2.2772173e-05,2.2430485e-05,2.2262258e-05,2.1185462e-05,1.9833834e-05,1.855166e-05,1.7446064e-05,1.652727e-05,1.5774311e-05,1.5155846e-05,1.4637716e-05,1.418796e-05,1.3781023e-05,1.3400576e-05,1.3040348e-05,1.2702926e-05,1.2397188e-05,1.2135294e-05,1.1929902e-05,1.1791725e-05,5.765786e-07
"60",5.4267417e-05,0.0071912306,0.012636908,0.016015237,0.018286272,0.020082669,0.019876888,0.019424582,0.01912433,0.018549028,0.017803766,0.016920274,0.015614412,0.013744126,0.011416146,0.0095273704,0.0076588466,0.0058647378,0.0042202545,0.0025518984,0.00078750421,0.00069628117,0.00049102776,0.00023986531,0.00011437897,5.2934188e-05,2.651274e-05,1.8561892e-05,1.8792109e-05,1.865767e-05,1.8672441e-05,1.9053806e-05,1.9468027e-05,1.9515814e-05,1.9087397e-05,1.833727e-05,1.7475731e-05,1.6643719e-05,1.5902255e-05,1.5262345e-05,1.4711965e-05,1.4231982e-05,1.3804299e-05,1.3415804e-05,1.3059888e-05,1.2736287e-05,1.2449733e-05,1.2207942e-05,1.2019561e-05,1.189302e-05,5.6178649e-07
"61",8.1272159e-05,0.011405605,0.021007677,0.029371485,0.036776009,0.043392872,0.049351174,0.054762479,0.057573928,0.059961679,0.060810981,0.060810175,0.060192151,0.05785196,0.054575043,0.048233675,0.042459488,0.036987048,0.031350283,0.025628216,0.019342227,0.014085719,0.0090831764,0.005530036,0.0020254411,0.0011090924,0.00056739228,0.00021538461,6.0084581e-05,1.6494234e-05,1.3466931e-05,1.6052397e-05,1.7720023e-05,1.836367e-05,1.832111e-05,1.7895366e-05,1.7284073e-05,1.6609232e-05,1.5944368e-05,1.5328045e-05,1.4773952e-05,1.4280912e-05,1.3841428e-05,1.344755e-05,1.3094093e-05,1.2779794e-05,1.2507166e-05,1.2281724e-05,1.2111192e-05,1.2004536e-05,5.456283e-07
"62",5.5973646e-05,0.0075653197,0.013570704,0.018581095,0.022947432,0.025323265,0.025960889,0.025982707,0.025546434,0.023998047,0.022323233,0.020170504,0.017986508,0.015024656,0.012195976,0.010217504,0.0082375507,0.0058956422,0.0043093291,0.0028286515,0.001894229,0.001382011,0.00087123411,0.00024696384,0.00019850911,0.00014431192,6.7162942e-05,2.8773274e-05,1.599294e-05,1.4770988e-05,1.4601231e-05,1.5143834e-05,1.6035465e-05,1.6832294e-05,1.7254881e-05,1.7259189e-05,1.6949605e-05,1.6462636e-05,1.5905283e-05,1.5343633e-05,1.4811904e-05,1.4324218e-05,1.3883834e-05,1.3489444e-05,1.313911e-05,1.2832382e-05,1.2571065e-05,1.2359016e-05,1.2201347e-05,1.2103615e-05,5.4541165e-07
"63",4.5677481e-05,0.0056958971,0.0093418112,0.010453276,0.011819339,0.012051987,0.011001914,0.0099168522,0.0096367124,0.010202974,0.010489923,0.010767093,0.011031198,0.011107652,0.010826168,0.0097807753,0.0086683038,0.007629288,0.0064703207,0.0052354403,0.0038444696,0.0024902915,0.0010348171,0.00036634446,0.00022241985,8.2696755e-05,3.6371861e-05,1.8682183e-05,1.6056582e-05,1.576866e-05,1.5607605e-05,1.5708022e-05,1.6013679e-05,1.6371199e-05,1.6627838e-05,1.6690212e-05,1.6540617e-05,1.6218296e-05,1.5786389e-05,1.5304957e-05,1.4818165e-05,1.4352953e-05,1.3923182e-05,1.3534842e-05,1.3190285e-05,1.2890995e-05,1.2639081e-05,1.2437912e-05,1.2292466e-05,1.2209934e-05,5.707921e-07
"64",5.4056174e-05,0.0072283584,0.012779253,0.017372476,0.021119998,0.024097562,0.024931296,0.025113355,0.024748981,0.023044548,0.0203227,0.016919801,0.01299783,0.0098744386,0.0071905684,0.0049309793,0.002389203,0.00096616651,0.00056885641,0.00025985229,0.00011536591,7.6803476e-05,5.2222475e-05,3.4843377e-05,2.6802844e-05,2.4564744e-05,2.200456e-05,1.949925e-05,1.7690375e-05,1.6646747e-05,1.6176553e-05,1.606047e-05,1.6129239e-05,1.6258917e-05,1.6356176e-05,1.6357015e-05,1.6231273e-05,1.5981685e-05,1.5634565e-05,1.5226524e-05,1.4793099e-05,1.4362407e-05,1.3953615e-05,1.3578403e-05,1.3243522e-05,1.295321e-05,1.2710954e-05,1.2520423e-05,1.2385478e-05,1.2309384e-05,5.7670503e-07
"65",5.3081552e-05,0.0068902489,0.011947545,0.015027129,0.018023698,0.020363602,0.021359401,0.022219913,0.022302313,0.02222861,0.021835128,0.020494075,0.018456617,0.015907629,0.013053041,0.010761893,0.0084013049,0.0057440399,0.0042432931,0.0027139142,0.0014752889,0.00060315159,0.00033335116,0.00016056271,4.9073931e-05,2.3956345e-05,1.6808103e-05,1.7248754e-05,1.7537058e-05,1.71871e-05,1.6749069e-05,1.6454118e-05,1.6314773e-05,1.6266452e-05,1.6235924e-05,1.6165982e-05,1.6022882e-05,1.5796266e-05,1.5494558e-05,1.5137869e-05,1.4750705e-05,1.4356368e-05,1.3973877e-05,1.3617187e-05,1.3295903e-05,1.3016604e-05,1.278417e-05,1.2602836e-05,1.2476938e-05,1.2410984e-05,5.5431358e-07
"66",2.9193428e-05,0.0027711232,0.0036344712,0.0015628771,0.00091032545,0.00050394203,0.00028418453,0.00016076113,0.00010925711,7.9677702e-05,6.1457627e-05,5.2408597e-05,5.1659328e-05,5.4564313e-05,6.0936727e-05,6.5942541e-05,6.678779e-05,6.3914965e-05,5.8534948e-05,5.1912554e-05,4.4979551e-05,3.8270136e-05,3.2064571e-05,2.6586443e-05,2.2094819e-05,1.8836255e-05,1.6955932e-05,1.6353281e-05,1.6415494e-05,1.6584288e-05,1.662391e-05,1.6546015e-05,1.6426981e-05,1.6309741e-05,1.6194643e-05,1.6060974e-05,1.5886845e-05,1.5659781e-05,1.5379439e-05,1.5055541e-05,1.4703801e-05,1.4341818e-05,1.398607e-05,1.3650317e-05,1.3345239e-05,1.3078862e-05,1.2857326e-05,1.2685719e-05,1.2568972e-05,1.2513319e-05,5.4179057e-07
"67",3.4277394e-05,0.0041413757,0.0067686229,0.0057358948,0.0046543433,0.0019349587,0.0010217126,0.00056174744,0.00023379841,0.00013610734,8.8802153e-05,6.5745254e-05,5.1554932e-05,4.1557944e-05,3.4763675e-05,3.1500338e-05,3.3561394e-05,3.729542e-05,3.8812972e-05,3.7932745e-05,3.5310534e-05,3.1817114e-05,2.8167465e-05,2.481715e-05,2.2008748e-05,1.9844017e-05,1.8328242e-05,1.7387185e-05,1.6882671e-05,1.6649671e-05,1.6543782e-05,1.6471038e-05,1.6387941e-05,1.6281863e-05,1.6150291e-05,1.5989889e-05,1.5795257e-05,1.5562188e-05,1.529087e-05,1.4987011e-05,1.4660919e-05,1.4325508e-05,1.3994197e-05,1.3679369e-05,1.3391588e-05,1.3139472e-05,1.2929983e-05,1.2768722e-05,1.2659723e-05,1.2604324e-05,5.5795954e-07
"68",2.7071112e-05,0.002802742,0.0039423281,0.0030719357,0.0023102338,0.0011828538,0.00054977753,0.00022978367,7.5975115e-05,3.2703682e-05,2.395878e-05,2.6228002e-05,2.7475761e-05,2.805998e-05,2.8545855e-05,2.9224056e-05,3.008179e-05,3.0883036e-05,3.1288633e-05,3.1010114e-05,2.9947946e-05,2.823186e-05,2.6141759e-05,2.3981278e-05,2.1987674e-05,2.0302682e-05,1.8982398e-05,1.8019317e-05,1.7363833e-05,1.6943637e-05,1.6681364e-05,1.6508645e-05,1.637395e-05,1.6243569e-05,1.6097901e-05,1.5926459e-05,1.5724144e-05,1.548953e-05,1.5224515e-05,1.4934299e-05,1.4626992e-05,1.4312723e-05,1.4002483e-05,1.3707038e-05,1.3436156e-05,1.3198194e-05,1.2999975e-05,1.2846894e-05,1.274336e-05,1.2693749e-05,5.7835666e-07
